supplierShopId,vitrineShopId,recommendationScore
rdclsuperfoods-com.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
steept-cocktail-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
hellofloraco.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
am-niccoli.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kitschllc.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sunday-pickle-co-2908.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
lovevery.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
laticoleathers.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
g2gproteinbar.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
caraway-home.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
kryo-gear.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
maddies-natural-sweetener.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
theeffortlessbeautyco.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
heatherhowardphoto.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
amberlynncollection.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
the-leather-drop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
joahlove.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
amenitiesshop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sundream-coffee.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
f0e1341a-0a47-4dbb-b17e-99da3d8160f0,clw9wtper4393271pw62i48dsb3,0.356238336
dame-products.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
fullmhouse.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
hellobirdiebirdie.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
piglet-in-bed-us.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
eternaltw.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bureau-office.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sam-nala.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
amborellaorganics.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
75e41f.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
chappy-wrap.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
teton-platters.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
disco-beauties.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
e0f54c04-8029-46fa-9328-3b08e4847473,clw9wtper4393271pw62i48dsb3,0.356238336
elevatewaxandfacials.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
spicewallabrand.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
935e891b-e393-496d-8ad9-0f60d45dca20,clw9wtper4393271pw62i48dsb3,0.356238336
kibou-bag.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
townpool.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
173bd5-2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
monogrammary.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
6536ec.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
chouette-designs.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
prevelo.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
6fad05-2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
mmlf-admin.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
dearkorra.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
milton-goose.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
briar-handmade.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
madly-wish.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
spoon-moon.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
ba1a6d13-cdf8-4ee6-a790-2708b4b74cc8,clw9wtper4393271pw62i48dsb3,0.356238336
little-and-five.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bf88633f-c233-494a-8b54-1ba4158b2dab,clw9wtper4393271pw62i48dsb3,0.356238336
eager-eagle-3747.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
trilastin.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
petit-peony.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sarah-flint.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
hedgequarters.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
d08112-2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bloody-buddy-cup.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
popsters-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
us-currentbody.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
wdydtl.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
baker-and-olive.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
puzzlefolk.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
ecuadane.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
zwitafoods.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
doraihome.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
camille-company-us.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
shop-everset.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
cords-club.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
limeberry-designs.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
maya-parfum.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
dairypill.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
063371cf-8d93-437d-8a97-4584a9a9343f,clw9wtper4393271pw62i48dsb3,0.356238336
sortjoy.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
pretzels-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
eidyllia.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
d7f3c9-3.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
minorhistory.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
igluoutfitters.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bridebrite.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
tenzo-tea.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kinfield.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
feat-socks.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
you-ay.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
get-a-next-day.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
little-hands-and-nature.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
malla-880.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
we-are-nus.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
805f23.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
n-c-sample-sale.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
shop-mentionables.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
rey-to-z.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
little-mama-shirt-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sea-marie-designs.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
madeincookware.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
082dc6.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
rickirum.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
viori-beauty.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
tucky-belt.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
little-chompions.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
lillie-eats-and-tells-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
makeitcutekids.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
worldspicemerchants.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
shopluluandroo.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
laced-lash-store.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
st-roche.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
abigail-home.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
port213.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
greatfurnituredeal.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
mysozy.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
lifestacksnutrition.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
andar-wallets.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
alltshelf.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
ba92caec-bdde-44bd-a973-fb28620fd5b5,clw9wtper4393271pw62i48dsb3,0.356238336
modern-picnic-ny.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
the-jam-stand.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
mud-wtr.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
rock-roll-candle-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kendall-conrad.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
cozys.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
joanna-buchanan.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
simplyseaglasshawaii.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
mixedmade.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
72ab52-3.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
trendy-ties.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
alden-threads.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
daise-sun-protective-essentials.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
3f17d294-3e57-48b0-9e11-df8e664b94cc,clw9wtper4393271pw62i48dsb3,0.356238336
kyte-baby-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
lemon-drop-love.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kettleandfire.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
jumelle-press.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
toesox-tavinoir.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
woolx.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
shop-contagious.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
shopsolesisters.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
meetalleyoop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
the-u-beauty.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
b3b7b218-72fb-42a9-b20a-0c8b0798585a,clw9wtper4393271pw62i48dsb3,0.356238336
hh-perla.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
ffa54405-22b0-4c8a-a526-f30af15646e7,clw9wtper4393271pw62i48dsb3,0.356238336
phonesoap-main.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
4134f605-4d0b-4088-b592-f1b5eb16a0fa,clw9wtper4393271pw62i48dsb3,0.356238336
wildland-coffee.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
thread-llc.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
the-pillowscarf.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
owala.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
deux-mains-dev.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kobuk-leather-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
0456fec7-e96d-46b4-bc42-37add7272a1b,clw9wtper4393271pw62i48dsb3,0.356238336
olive-ave-boutique.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
shine-cosmetics-corporate.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
joydays5.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
harry-josh-pro-tools.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
instyler.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
3a153969-554f-4d66-b251-8162538d330f,clw9wtper4393271pw62i48dsb3,0.356238336
fine-sunglasses.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sea-no-evil.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
e5341a-39.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
modernandchicboutique.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
character-tools.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
the-sweet-tooth-fairy.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
licorice-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
gia-roma.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
5c44bec3-c494-48c7-98d6-c45a2f9e462a,clw9wtper4393271pw62i48dsb3,0.356238336
modern-piggy.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
siena-and-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
mixhers2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
the-simple-olive.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
hyer-goods.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
table06.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sheergear.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
simkarose.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
golden-dot-lane.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
coconu-staging.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
tobiq.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bryn-nicholle.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
cool-jams-store.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kosterina-dev.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
five-little-things.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bean-coffee-company.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
dudley-stephens.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
dateboxclub.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
luvmyjewelry.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
scoutbags.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sand-cloud.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
100-pure.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
d1da01.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
common-good-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
wearedore.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
surelywine.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
natemiababy.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bits-and-bows-llc.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
7am-enfant.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
twigs-vinesshoppe.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
cannery-camp.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
599f1353-0dc9-4748-b60d-22c309096069,clw9wtper4393271pw62i48dsb3,0.356238336
shamelesssnacks.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
jj-paperie-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
nathan-home.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
checkpup.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
year-day.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
el-cholos-kid.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
8e569d.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
perpetual-shade.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
nantucketcrisps.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
novaeclothing.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
cf29c4.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
getjoocier.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bio-first-us.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
packd-bags.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
9be6654c-ef41-4ab1-9a52-6046cc5d9dfb,clw9wtper4393271pw62i48dsb3,0.356238336
bella-tu-2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
18summers.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
pedestrianproject.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
click-grow.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
exauoliveoil.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
ophelia-indigo.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
45ec24-2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
uve-pro.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
ae04711d-93f7-4ebe-8ef2-a3d9cf3dd37c,clw9wtper4393271pw62i48dsb3,0.356238336
soren-brand.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
flowerhairtool.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
fresh-fixes.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
babs-birdie.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
oil-babe.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
versed-skin.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sipjeng.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
home-and-kind.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
big-word-store.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
465d611e-2c7d-45f5-bb18-d38684467081,clw9wtper4393271pw62i48dsb3,0.356238336
the-stockplace.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
simply-sade-jane.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
shopforothers.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
probioticmaker.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
howdoesshe.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
bb0075-2.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
yourporcupine.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
luna-nail-wraps.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
zahava-tel-aviv.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
janstowelstore.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kasel-krafts.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
postum-beverage.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
rock-ruddle-usa.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
emily-ley.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
lo-sons.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
thenomadik.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sweets-syrup.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
c-g-test-store.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
3d65b3ce-3255-41b4-a986-aa406238681f,clw9wtper4393271pw62i48dsb3,0.356238336
the-lola-blanket.myshopify.com,clw9wtper4393271pw62i48dsb3,0.06581600559
waiting-on-martha.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
shop-spoiling-me.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sara-fitz.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
lisas-passion-for-popcorn.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
the-pony-pick.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
dawsonthelabel.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
brennan-candle-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
little-books-nooks.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
5cfc7d.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
greta-louise.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
matzo-ball.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
earl-8421.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
yuda-best.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
wetcloths-com.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
mikunafoods.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
the-monogram-corner-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sandiegocoffee.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
sister-katie.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
my-skin-routine.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
picnic-time-brands.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
opalite.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
liveby-active.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
altfragrances.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
047e8fc6-d29f-49c6-9954-d10bbe2620d9,clw9wtper4393271pw62i48dsb3,0.356238336
nakano-knives-usa.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
abiayres.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
haand.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
dorseyshop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
beccobags.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
to-africa-and-beyond.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
f78b502a-628e-4f94-b09e-5d3c21d1ca1a,clw9wtper4393271pw62i48dsb3,0.356238336
my-super-oil.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
85bfc6bd-69a3-484b-bed8-9fc14933a247,clw9wtper4393271pw62i48dsb3,0.356238336
63d53849-ea3e-449a-a95c-f75045e36e37,clw9wtper4393271pw62i48dsb3,0.356238336
whiskware.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
chingulis-creations.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
tubby-todd-bath-co.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
kilte-shop.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
justmystic.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
boomboomenergy.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
blue-white-collar.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
twenty-five-days-of-christ-4.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
firefly2019.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
plumdeluxe.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
osay.myshopify.com,clw9wtper4393271pw62i48dsb3,0.05623833603
psychedelicwater.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
well-oiled-skincare.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
yardbird-outside.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
fresh-clean-tees.myshopify.com,clw9wtper4393271pw62i48dsb3,0.356238336
b5c9c2f4-feb9-4dc5-8222-24e0081f6fee,clw9wtper4393271pw62i48dsb3,0.356238336
